item,heapify,push,peek,pop,remove_first_peek,remove_499,remove_483,remove_2,remove_937,remove_679,remove_517,remove_6,remove_14,remove_100,remove_650
481, 481, 481, 409, 409, 408, 481, 24, 481, 24, 24, 24, 481, 24, 481, 24
487, 24, 24, 408, 408, 407, 24, 162, 24, 162, 162, 162, 24, 162, 24, 162
955, 162, 162, 407, 407, 406, 162, 148, 162, 148, 148, 148, 162, 148, 162, 148
373, 148, 148, 406, 406, 405, 148, 373, 148, 304, 373, 373, 148, 373, 148, 373
860, 373, 373, 405, 405, 404, 373, 126, 373, 126, 126, 126, 373, 126, 373, 126
304, 126, 126, 404, 404, 403, 126, 298, 126, 298, 298, 298, 126, 298, 126, 298
749, 298, 298, 403, 403, 402, 298, 179, 298, 179, 179, 179, 298, 179, 298, 179
597, 179, 179, 402, 402, 401, 179, 358, 179, 358, 358, 358, 179, 358, 179, 358
358, 358, 358, 401, 401, 400, 358, 180, 358, 180, 180, 180, 358, 180, 358, 180
180, 180, 180, 400, 400, 399, 180, 239, 180, 239, 239, 239, 180, 239, 180, 239
600, 239, 239, 399, 399, 398, 239, 257, 239, 257, 257, 257, 239, 257, 239, 257
490, 257, 257, 398, 398, 397, 257, 490, 257, 490, 490, 490, 257, 490, 257, 490
504, 490, 490, 397, 397, 396, 490, 440, 490, 440, 440, 440, 490, 440, 490, 440
768, 440, 440, 396, 396, 395, 440, 87, 440, 87, 87, 87, 440, 87, 440, 87
87, 87, 87, 395, 395, 394, 87, 324, 87, 324, 324, 324, 87, 324, 87, 324
559, 324, 324, 394, 394, 393, 324, 559, 324, 405, 559, 559, 324, 559, 324, 559
705, 559, 559, 393, 393, 392, 559, 43, 559, 43, 43, 43, 559, 43, 559, 43
607, 43, 43, 392, 392, 391, 43, 303, 43, 303, 303, 303, 43, 303, 43, 303
405, 303, 303, 391, 391, 390, 303, 202, 303, 202, 202, 202, 303, 202, 303, 202
451, 202, 202, 390, 390, 389, 202, 115, 202, 115, 115, 115, 202, 115, 202, 115
115, 115, 115, 389, 389, 388, 115, 21, 115, 21, 21, 21, 115, 21, 115, 21
611, 21, 21, 388, 388, 387, 21, 356, 21, 356, 356, 356, 21, 356, 21, 356
561, 356, 356, 387, 387, 386, 356, 100, 356, 100, 100, 100, 356, 100, 356, 100
613, 100, 100, 386, 386, 385, 100, 607, 100, 402, 607, 607, 100, 607, 607, 607
830, 607, 607, 385, 385, 384, 607, 81, 607, 81, 81, 81, 607, 81, 81, 81
981, 81, 81, 384, 384, 383, 81, 240, 81, 240, 240, 240, 81, 240, 240, 240
240, 240, 240, 383, 383, 382, 240, 149, 240, 149, 149, 149, 240, 149, 149, 149
752, 149, 149, 382, 382, 381, 149, 684, 149, 649, 684, 684, 149, 684, 684, 684
842, 684, 684, 381, 381, 380, 684, 153, 684, 153, 153, 153, 684, 153, 153, 153
844, 153, 153, 380, 380, 379, 153, 620, 153, 620, 620, 620, 153, 620, 620, 620
620, 620, 620, 379, 379, 378, 620, 170, 620, 170, 170, 170, 620, 170, 170, 170
758, 170, 170, 378, 378, 377, 170, 758, 170, 503, 758, 758, 170, 758, 758, 758
989, 758, 758, 377, 377, 376, 758, 141, 758, 141, 141, 141, 758, 141, 141, 141
503, 141, 141, 376, 376, 375, 141, 456, 141, 456, 456, 456, 141, 456, 456, 456
456, 456, 456, 375, 375, 374, 456, 312, 456, 312, 312, 312, 456, 312, 312, 312
746, 312, 312, 374, 374, 373, 312, 677, 312, 677, 677, 677, 312, 677, 677, 677
771, 677, 677, 373, 373, 372, 677, 622, 677, 622, 622, 622, 677, 622, 622, 622
983, 622, 622, 372, 372, 371, 622, 413, 622, 413, 413, 413, 622, 413, 413, 413
413, 413, 413, 371, 371, 370, 413, 574, 413, 574, 574, 574, 413, 574, 574, 574
574, 574, 574, 370, 370, 369, 574, 233, 574, 233, 233, 233, 574, 233, 233, 233
233, 233, 233, 369, 369, 368, 233, 20, 233, 20, 20, 20, 233, 20, 20, 20
461, 20, 20, 368, 368, 367, 20, 128, 20, 128, 128, 128, 20, 128, 128, 128
128, 128, 128, 367, 367, 366, 128, 155, 128, 155, 155, 155, 128, 155, 155, 155
933, 155, 155, 366, 366, 365, 155, 498, 155, 393, 498, 498, 155, 498, 498, 498
945, 498, 498, 365, 365, 364, 498, 360, 498, 360, 360, 360, 498, 360, 360, 360
360, 360, 360, 364, 364, 363, 360, 151, 360, 151, 151, 151, 360, 151, 151, 151
151, 151, 151, 363, 363, 362, 151, 393, 151, 521, 393, 393, 151, 393, 393, 393
784, 521, 521, 362, 362, 361, 521, 138, 521, 138, 138, 138, 521, 138, 138, 138
138, 138, 138, 361, 361, 360, 138, 157, 138, 157, 157, 157, 138, 157, 157, 157
639, 157, 157, 360, 360, 359, 157, 510, 157, 496, 510, 510, 157, 510, 510, 510
510, 510, 510, 359, 359, 358, 510, 17, 510, 17, 17, 17, 510, 17, 17, 17
17, 17, 17, 358, 358, 357, 17, 465, 17, 380, 465, 465, 17, 465, 465, 465
496, 465, 465, 357, 357, 356, 465, 127, 465, 127, 127, 127, 465, 127, 127, 127
380, 127, 127, 356, 356, 355, 127, 2, 127, 2, 2, 2, 127, 2, 2, 2
2, 2, 2, 355, 355, 354, 2, 380, 380, 409, 380, 380, 2, 380, 380, 380
489, 409, 409, 354, 354, 353, 409, 467, 467, 388, 467, 467, 409, 467, 467, 467
852, 467, 467, 353, 353, 352, 467, 38, 38, 38, 38, 38, 467, 38, 38, 38
38, 38, 38, 352, 352, 351, 38, 362, 362, 362, 362, 362, 38, 362, 362, 362
555, 362, 362, 351, 351, 350, 362, 152, 152, 152, 152, 152, 362, 152, 152, 152
954, 152, 152, 350, 350, 349, 152, 116, 116, 116, 116, 116, 152, 116, 116, 116
116, 116, 116, 349, 349, 348, 116, 382, 382, 382, 382, 382, 116, 382, 382, 382
460, 382, 382, 348, 348, 347, 382, 253, 253, 253, 253, 253, 382, 253, 253, 253
253, 253, 253, 347, 347, 346, 253, 460, 460, 595, 460, 460, 253, 460, 460, 460
757, 595, 595, 346, 346, 345, 595, 129, 129, 129, 129, 129, 595, 129, 129, 129
129, 129, 129, 345, 345, 344, 129, 3, 3, 3, 3, 3, 129, 3, 3, 3
381, 3, 3, 344, 344, 343, 3, 381, 381, 381, 381, 381, 3, 381, 381, 381
479, 381, 381, 343, 343, 342, 381, 327, 327, 327, 327, 327, 381, 327, 327, 327
657, 327, 327, 342, 342, 341, 327, 479, 479, 454, 479, 479, 327, 479, 479, 479
651, 479, 479, 341, 341, 340, 479, 74, 74, 74, 74, 74, 479, 74, 74, 74
74, 74, 74, 340, 340, 339, 74, 329, 329, 329, 329, 329, 74, 329, 329, 329
681, 329, 329, 339, 339, 338, 329, 265, 265, 265, 265, 265, 329, 265, 265, 265
714, 265, 265, 338, 338, 337, 265, 32, 32, 32, 32, 32, 265, 32, 32, 32
32, 32, 32, 337, 337, 336, 32, 320, 320, 320, 320, 320, 32, 320, 320, 320
859, 320, 320, 336, 336, 335, 320, 223, 223, 223, 223, 223, 320, 223, 223, 223
223, 223, 223, 335, 335, 334, 223, 309, 309, 309, 309, 309, 223, 309, 309, 309
351, 309, 309, 334, 334, 333, 309, 351, 351, 351, 351, 351, 309, 351, 351, 351
666, 351, 351, 333, 333, 332, 351, 137, 137, 137, 137, 137, 351, 137, 137, 137
764, 137, 137, 332, 332, 331, 137, 244, 244, 244, 244, 244, 137, 244, 244, 244
668, 244, 244, 331, 331, 330, 244, 93, 93, 93, 93, 93, 244, 93, 93, 93
712, 93, 93, 330, 330, 329, 93, 670, 670, 634, 670, 670, 93, 670, 670, 670
670, 670, 670, 329, 329, 328, 670, 539, 539, 539, 539, 539, 670, 539, 539, 539
539, 539, 539, 328, 328, 327, 539, 571, 571, 571, 571, 571, 539, 571, 571, 571
571, 571, 571, 327, 327, 326, 571, 577, 577, 577, 577, 577, 571, 577, 577, 577
778, 577, 577, 326, 326, 325, 577, 46, 46, 46, 46, 46, 577, 46, 46, 46
46, 46, 46, 325, 325, 324, 46, 337, 337, 337, 337, 337, 46, 337, 337, 337
457, 337, 337, 324, 324, 323, 337, 457, 457, 457, 457, 457, 337, 457, 457, 457
676, 457, 457, 323, 323, 322, 457, 338, 338, 338, 338, 338, 457, 338, 338, 338
599, 338, 338, 322, 322, 321, 338, 90, 90, 90, 90, 90, 338, 90, 90, 90
90, 90, 90, 321, 321, 320, 90, 60, 60, 60, 60, 60, 90, 60, 60, 60
845, 60, 60, 320, 320, 319, 60, 120, 120, 120, 120, 120, 60, 120, 120, 120
120, 120, 120, 319, 319, 318, 120, 339, 339, 339, 339, 339, 120, 339, 339, 339
907, 339, 339, 318, 318, 317, 339, 530, 530, 530, 530, 530, 339, 530, 530, 530
530, 530, 530, 317, 317, 316, 530, 113, 113, 113, 113, 113, 530, 113, 113, 113
643, 113, 113, 316, 316, 315, 113, 589, 589, 589, 589, 589, 113, 589, 589, 589
935, 589, 589, 315, 315, 314, 589, 1, 1, 1, 1, 1, 589, 1, 1, 1
1, 1, 1, 314, 314, 313, 1, 98, 98, 98, 98, 98, 1, 98, 98, 98
869, 98, 98, 313, 313, 312, 98, 302, 302, 302, 302, 302, 98, 302, 302, 302
302, 302, 302, 312, 312, 311, 302, 79, 79, 79, 79, 79, 302, 79, 79, 79
79, 79, 79, 311, 311, 310, 79, 16, 16, 16, 16, 16, 79, 16, 16, 16
16, 16, 16, 310, 310, 309, 16, 420, 420, 420, 420, 420, 16, 420, 420, 420
744, 420, 420, 309, 309, 308, 420, 85, 85, 85, 85, 85, 420, 85, 85, 85
85, 85, 85, 308, 308, 307, 85, 499, 499, 499, 499, 499, 85, 499, 499, 499
892, 499, 499, 307, 307, 306, 550, 550, 550, 550, 550, 550, 499, 550, 550, 550
550, 550, 550, 306, 306, 305, 608, 608, 608, 608, 608, 608, 550, 608, 608, 608
968, 608, 608, 305, 305, 304, 197, 197, 197, 197, 197, 197, 608, 197, 197, 197
341, 197, 197, 304, 304, 303, 341, 341, 341, 341, 341, 341, 197, 341, 341, 341
920, 341, 341, 303, 303, 302, 532, 532, 532, 532, 532, 532, 341, 532, 532, 532
748, 532, 532, 302, 302, 301, 171, 171, 171, 171, 171, 171, 532, 171, 171, 171
171, 171, 171, 301, 301, 300, 15, 15, 15, 15, 15, 15, 171, 15, 15, 15
15, 15, 15, 300, 300, 299, 255, 255, 255, 255, 255, 255, 15, 255, 255, 255
726, 255, 255, 299, 299, 298, 475, 475, 475, 475, 475, 475, 255, 475, 475, 475
687, 475, 475, 298, 298, 297, 687, 687, 687, 494, 687, 687, 475, 687, 687, 687
960, 687, 687, 297, 297, 296, 10, 10, 10, 10, 10, 10, 687, 10, 10, 10
878, 10, 10, 296, 296, 295, 310, 310, 310, 176, 310, 310, 10, 310, 310, 310
494, 310, 310, 295, 295, 294, 27, 27, 27, 27, 27, 27, 310, 27, 27, 27
27, 27, 27, 294, 294, 293, 154, 154, 154, 154, 154, 154, 27, 154, 154, 154
154, 154, 154, 293, 293, 292, 175, 175, 175, 175, 175, 175, 154, 175, 175, 175
198, 175, 175, 292, 292, 291, 198, 198, 198, 198, 198, 198, 175, 198, 198, 198
708, 198, 198, 291, 291, 290, 528, 528, 528, 528, 528, 528, 198, 528, 528, 528
665, 528, 528, 290, 290, 289, 552, 552, 552, 355, 552, 552, 528, 552, 552, 552
552, 552, 552, 289, 289, 288, 57, 57, 57, 57, 57, 57, 552, 57, 57, 57
711, 57, 57, 288, 288, 287, 42, 42, 42, 42, 42, 42, 57, 42, 42, 42
42, 42, 42, 287, 287, 286, 177, 177, 177, 177, 177, 177, 42, 177, 177, 177
568, 177, 177, 286, 286, 285, 146, 146, 146, 146, 146, 146, 177, 146, 146, 146
146, 146, 146, 285, 285, 284, 66, 66, 66, 66, 66, 66, 146, 66, 66, 66
417, 66, 66, 284, 284, 283, 78, 78, 78, 78, 78, 78, 66, 78, 78, 78
710, 78, 78, 283, 283, 282, 67, 67, 67, 67, 67, 67, 78, 67, 67, 67
914, 67, 67, 282, 282, 281, 395, 395, 395, 376, 395, 395, 67, 395, 395, 395
395, 395, 395, 281, 281, 280, 91, 91, 91, 91, 91, 91, 395, 91, 91, 91
331, 91, 91, 280, 280, 279, 331, 331, 331, 297, 331, 331, 91, 331, 331, 331
720, 331, 331, 279, 279, 278, 71, 71, 71, 71, 71, 71, 331, 71, 71, 71
242, 71, 71, 278, 278, 277, 242, 242, 242, 242, 242, 242, 71, 242, 242, 242
297, 242, 242, 277, 277, 276, 184, 184, 184, 184, 184, 184, 242, 184, 184, 184
723, 184, 184, 276, 276, 275, 702, 702, 702, 702, 702, 702, 184, 702, 702, 702
724, 702, 702, 275, 275, 274, 361, 361, 361, 361, 361, 361, 702, 361, 361, 361
431, 361, 361, 274, 274, 273, 431, 431, 431, 431, 431, 431, 361, 431, 431, 431
765, 431, 431, 273, 273, 272, 208, 208, 208, 208, 208, 208, 431, 208, 208, 208
563, 208, 208, 272, 272, 271, 459, 459, 459, 459, 459, 459, 208, 459, 459, 459
459, 459, 459, 271, 271, 270, 301, 301, 301, 301, 301, 301, 459, 301, 301, 301
974, 301, 301, 270, 270, 269, 672, 672, 672, 672, 672, 672, 301, 672, 672, 672
911, 672, 672, 269, 269, 268, 182, 182, 182, 182, 182, 182, 672, 182, 182, 182
731, 182, 182, 268, 268, 267, 562, 562, 562, 562, 562, 562, 182, 562, 562, 562
732, 562, 562, 267, 267, 266, 365, 365, 365, 365, 365, 365, 562, 365, 365, 365
832, 365, 365, 266, 266, 265, 410, 410, 410, 374, 410, 410, 365, 410, 410, 410
410, 410, 410, 265, 265, 264, 226, 226, 226, 226, 226, 226, 410, 226, 226, 226
445, 226, 226, 264, 264, 263, 118, 118, 118, 118, 118, 118, 226, 118, 118, 118
118, 118, 118, 263, 263, 262, 335, 335, 335, 335, 335, 335, 118, 335, 335, 335
699, 335, 335, 262, 262, 261, 445, 445, 445, 397, 445, 445, 335, 445, 445, 445
700, 445, 445, 261, 261, 260, 45, 45, 45, 45, 45, 45, 445, 45, 45, 45
62, 45, 45, 260, 260, 259, 62, 62, 62, 62, 62, 62, 45, 62, 62, 62
740, 62, 62, 259, 259, 258, 288, 288, 288, 288, 288, 288, 62, 288, 288, 288
785, 288, 288, 258, 258, 257, 350, 350, 350, 350, 350, 350, 288, 350, 350, 350
350, 350, 350, 257, 257, 256, 106, 106, 106, 106, 106, 106, 350, 106, 106, 106
743, 106, 106, 256, 256, 255, 266, 266, 266, 266, 266, 266, 106, 266, 266, 266
407, 266, 266, 255, 255, 254, 34, 34, 34, 34, 34, 34, 266, 34, 34, 34
769, 34, 34, 254, 254, 253, 412, 412, 412, 412, 412, 412, 34, 412, 412, 412
412, 412, 412, 253, 253, 252, 173, 173, 173, 173, 173, 173, 412, 173, 173, 173
458, 173, 173, 252, 252, 251, 458, 458, 458, 458, 458, 458, 173, 458, 458, 458
929, 458, 458, 251, 251, 250, 466, 466, 466, 466, 466, 466, 458, 466, 466, 466
997, 466, 466, 250, 250, 249, 450, 450, 450, 375, 450, 450, 466, 450, 450, 450
450, 450, 450, 249, 249, 248, 260, 260, 260, 260, 260, 260, 450, 260, 260, 260
690, 260, 260, 248, 248, 247, 124, 124, 124, 124, 124, 124, 260, 124, 124, 124
124, 124, 124, 247, 247, 246, 280, 280, 280, 280, 280, 280, 124, 280, 280, 280
753, 280, 280, 246, 246, 245, 690, 690, 690, 690, 690, 690, 280, 690, 690, 690
762, 690, 690, 245, 245, 244, 566, 566, 566, 566, 566, 566, 690, 566, 566, 566
786, 566, 566, 244, 244, 243, 225, 225, 225, 225, 225, 225, 566, 225, 225, 225
225, 225, 225, 243, 243, 242, 346, 346, 346, 346, 346, 346, 225, 346, 346, 346
346, 346, 346, 242, 242, 241, 738, 738, 738, 594, 738, 738, 346, 738, 738, 738
896, 738, 738, 241, 241, 240, 29, 29, 29, 29, 29, 29, 738, 29, 29, 29
870, 29, 29, 240, 240, 239, 340, 340, 340, 340, 340, 340, 29, 340, 340, 340
760, 340, 340, 239, 239, 238, 261, 261, 261, 261, 261, 261, 340, 261, 261, 261
761, 261, 261, 238, 238, 237, 760, 760, 760, 427, 760, 760, 261, 760, 760, 760
801, 760, 760, 237, 237, 236, 36, 36, 36, 36, 36, 36, 760, 36, 36, 36
36, 36, 36, 236, 236, 235, 200, 200, 200, 200, 200, 200, 36, 200, 200, 200
789, 200, 200, 235, 235, 234, 401, 401, 401, 401, 401, 401, 200, 401, 401, 401
810, 401, 401, 234, 234, 233, 766, 766, 766, 766, 766, 766, 401, 766, 766, 766
766, 766, 766, 233, 233, 232, 95, 95, 95, 95, 95, 95, 766, 95, 95, 95
767, 95, 95, 232, 232, 231, 347, 347, 347, 347, 347, 347, 95, 347, 347, 347
825, 347, 347, 231, 231, 230, 191, 191, 191, 191, 191, 191, 347, 191, 191, 191
610, 191, 191, 230, 230, 229, 282, 282, 282, 282, 282, 282, 191, 282, 282, 282
282, 282, 282, 229, 229, 228, 103, 103, 103, 103, 103, 103, 282, 103, 103, 103
626, 103, 103, 228, 228, 227, 508, 508, 508, 508, 508, 508, 103, 508, 508, 508
579, 508, 508, 227, 227, 226, 328, 328, 328, 328, 328, 328, 508, 328, 328, 328
473, 328, 328, 226, 226, 225, 473, 473, 473, 385, 473, 473, 328, 473, 473, 473
927, 473, 473, 225, 225, 224, 76, 76, 76, 76, 76, 76, 473, 76, 76, 76
277, 76, 76, 224, 224, 223, 277, 277, 277, 277, 277, 277, 76, 277, 277, 277
534, 277, 277, 223, 223, 222, 273, 273, 273, 273, 273, 273, 277, 273, 273, 273
273, 273, 273, 222, 222, 221, 367, 367, 367, 367, 367, 367, 273, 367, 367, 367
709, 367, 367, 221, 221, 220, 96, 96, 96, 96, 96, 96, 367, 96, 96, 96
745, 96, 96, 220, 220, 219, 97, 97, 97, 97, 97, 97, 96, 97, 97, 97
97, 97, 97, 219, 219, 218, 246, 246, 246, 246, 246, 246, 97, 246, 246, 246
246, 246, 246, 218, 218, 217, 390, 390, 390, 330, 390, 390, 246, 390, 390, 390
587, 390, 390, 217, 217, 216, 195, 195, 195, 195, 195, 195, 390, 195, 195, 195
315, 195, 195, 216, 216, 215, 315, 315, 315, 315, 315, 315, 195, 315, 315, 315
667, 315, 315, 215, 215, 214, 158, 158, 158, 158, 158, 158, 315, 158, 158, 158
937, 158, 158, 214, 214, 213, 167, 167, 167, 167, 167, 167, 158, 167, 167, 167
167, 167, 167, 213, 213, 212, 196, 196, 196, 196, 196, 196, 167, 196, 196, 196
516, 196, 196, 212, 212, 211, 344, 344, 344, 344, 344, 344, 196, 344, 344, 344
718, 344, 344, 211, 211, 210, 133, 133, 133, 133, 133, 133, 344, 133, 133, 133
285, 133, 133, 210, 210, 209, 285, 285, 285, 285, 285, 285, 133, 285, 285, 285
408, 285, 285, 209, 209, 208, 123, 123, 123, 123, 123, 123, 285, 123, 123, 123
123, 123, 123, 208, 208, 207, 267, 267, 267, 267, 267, 267, 123, 267, 267, 267
936, 267, 267, 207, 207, 206, 37, 37, 37, 37, 37, 37, 267, 37, 37, 37
37, 37, 37, 206, 206, 205, 311, 311, 311, 311, 311, 311, 37, 311, 311, 311
311, 311, 311, 205, 205, 204, 370, 370, 370, 370, 370, 370, 311, 370, 370, 370
514, 370, 370, 204, 204, 203, 514, 514, 514, 514, 514, 514, 370, 514, 514, 514
719, 514, 514, 203, 203, 202, 398, 398, 398, 398, 398, 398, 514, 398, 398, 398
497, 398, 398, 202, 202, 201, 497, 497, 497, 497, 497, 497, 398, 497, 497, 497
796, 497, 497, 201, 201, 200, 125, 125, 125, 125, 125, 125, 497, 125, 125, 125
777, 125, 125, 200, 200, 199, 425, 425, 425, 425, 425, 425, 125, 425, 425, 425
425, 425, 425, 199, 199, 198, 31, 31, 31, 31, 31, 31, 425, 31, 31, 31
31, 31, 31, 198, 198, 197, 389, 389, 389, 174, 389, 389, 31, 389, 389, 389
389, 389, 389, 197, 197, 196, 156, 156, 156, 156, 156, 156, 389, 156, 156, 156
174, 156, 156, 196, 196, 195, 63, 63, 63, 63, 63, 63, 156, 63, 63, 63
63, 63, 63, 195, 195, 194, 47, 47, 47, 47, 47, 47, 63, 47, 47, 47
47, 47, 47, 194, 194, 193, 290, 290, 290, 224, 290, 290, 47, 290, 290, 290
707, 290, 290, 193, 193, 192, 134, 134, 134, 134, 134, 134, 290, 134, 134, 134
224, 134, 134, 192, 192, 191, 217, 217, 217, 217, 217, 217, 134, 217, 217, 217
272, 217, 217, 191, 191, 190, 55, 55, 55, 55, 55, 55, 217, 55, 55, 55
55, 55, 55, 190, 190, 189, 168, 168, 168, 168, 168, 168, 55, 168, 168, 168
422, 168, 168, 189, 189, 188, 6, 6, 6, 6, 6, 6, 168, 6, 6, 6
811, 6, 6, 188, 188, 187, 289, 289, 289, 289, 289, 289, 289, 289, 289, 289
553, 289, 289, 187, 187, 186, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256
522, 256, 256, 186, 186, 185, 522, 522, 522, 522, 522, 522, 522, 522, 522, 522
814, 522, 522, 185, 185, 184, 80, 80, 80, 80, 80, 80, 80, 80, 80, 80
783, 80, 80, 184, 184, 183, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783
816, 783, 783, 183, 183, 182, 730, 730, 730, 730, 730, 730, 730, 730, 730, 730
817, 730, 730, 182, 182, 181, 523, 523, 523, 523, 523, 523, 523, 523, 523, 523
523, 523, 523, 181, 181, 180, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82
82, 82, 82, 180, 180, 179, 567, 567, 567, 567, 567, 567, 567, 567, 567, 567
820, 567, 567, 179, 179, 178, 161, 161, 161, 161, 161, 161, 161, 161, 161, 161
671, 161, 161, 178, 178, 177, 671, 671, 671, 359, 671, 671, 671, 671, 671, 671
776, 671, 671, 177, 177, 176, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102
232, 102, 102, 176, 176, 175, 232, 232, 232, 232, 232, 232, 232, 232, 232, 232
359, 232, 232, 175, 175, 174, 206, 206, 206, 206, 206, 206, 206, 206, 206, 206
469, 206, 206, 174, 174, 173, 469, 469, 469, 283, 469, 469, 469, 469, 469, 469
826, 469, 469, 173, 173, 172, 109, 109, 109, 109, 109, 109, 109, 109, 109, 109
797, 109, 109, 172, 172, 171, 204, 204, 204, 190, 204, 204, 204, 204, 204, 204
204, 204, 204, 171, 171, 170, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30
30, 30, 30, 170, 170, 169, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84
190, 84, 84, 169, 169, 168, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51
352, 51, 51, 168, 168, 167, 306, 306, 306, 306, 306, 306, 306, 306, 306, 306
669, 306, 306, 167, 167, 166, 188, 188, 188, 188, 188, 188, 188, 188, 188, 188
249, 188, 188, 166, 166, 165, 249, 249, 249, 249, 249, 249, 249, 249, 249, 249
569, 249, 249, 165, 165, 164, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64
236, 64, 64, 164, 164, 163, 236, 236, 236, 236, 236, 236, 236, 236, 236, 236
507, 236, 236, 163, 163, 162, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33
722, 33, 33, 162, 162, 161, 507, 507, 507, 507, 507, 507, 507, 507, 507, 507
698, 507, 507, 161, 161, 160, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44
839, 44, 44, 160, 160, 159, 695, 695, 695, 695, 695, 695, 695, 695, 695, 695
855, 695, 695, 159, 159, 158, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
12, 12, 12, 158, 158, 157, 321, 321, 321, 321, 321, 321, 321, 321, 321, 321
834, 321, 321, 157, 157, 156, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199
660, 199, 199, 156, 156, 155, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99
99, 99, 99, 155, 155, 154, 615, 615, 615, 615, 615, 615, 615, 615, 615, 615
948, 615, 615, 154, 154, 153, 660, 660, 660, 423, 660, 660, 660, 660, 660, 660
846, 660, 660, 153, 153, 152, 211, 211, 211, 211, 211, 211, 211, 211, 211, 211
847, 211, 211, 152, 152, 151, 325, 325, 325, 325, 325, 325, 325, 325, 325, 325
325, 325, 325, 151, 151, 150, 399, 399, 399, 399, 399, 399, 399, 399, 399, 399
902, 399, 399, 150, 150, 149, 513, 513, 513, 513, 513, 513, 513, 513, 513, 513
513, 513, 513, 149, 149, 148, 300, 300, 300, 300, 300, 300, 300, 300, 300, 300
616, 300, 300, 148, 148, 147, 593, 593, 593, 593, 593, 593, 593, 593, 593, 593
962, 593, 593, 147, 147, 146, 488, 488, 488, 488, 488, 488, 488, 488, 488, 488
488, 488, 488, 146, 146, 145, 524, 524, 524, 524, 524, 524, 524, 524, 524, 524
701, 524, 524, 145, 145, 144, 214, 214, 214, 214, 214, 214, 214, 214, 214, 214
214, 214, 214, 144, 144, 143, 443, 443, 443, 443, 443, 443, 443, 443, 443, 443
898, 443, 443, 143, 143, 142, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418
418, 418, 418, 142, 142, 141, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590
663, 590, 590, 141, 141, 140, 636, 636, 636, 636, 636, 636, 636, 636, 636, 636
636, 636, 636, 140, 140, 139, 779, 779, 779, 674, 779, 779, 779, 779, 779, 779
795, 779, 779, 139, 139, 138, 628, 628, 628, 628, 628, 628, 628, 628, 628, 628
628, 628, 628, 138, 138, 137, 525, 525, 525, 525, 525, 525, 525, 525, 525, 525
525, 525, 525, 137, 137, 136, 107, 107, 107, 107, 107, 107, 107, 107, 107, 107
674, 107, 107, 136, 136, 135, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343
343, 343, 343, 135, 135, 134, 299, 299, 299, 299, 299, 299, 299, 299, 299, 299
501, 299, 299, 134, 134, 133, 501, 501, 501, 332, 501, 501, 501, 501, 501, 501
735, 501, 501, 133, 133, 132, 216, 216, 216, 216, 216, 216, 216, 216, 216, 216
332, 216, 216, 132, 132, 131, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275
470, 275, 275, 131, 131, 130, 94, 94, 94, 94, 94, 94, 94, 94, 94, 94
231, 94, 94, 130, 130, 129, 231, 231, 231, 231, 231, 231, 231, 231, 231, 231
662, 231, 231, 129, 129, 128, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108
959, 108, 108, 128, 128, 127, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435
656, 435, 435, 127, 127, 126, 251, 251, 251, 251, 251, 251, 251, 251, 251, 251
526, 251, 251, 126, 126, 125, 526, 526, 526, 526, 526, 526, 526, 526, 526, 526
956, 526, 526, 125, 125, 124, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48
875, 48, 48, 124, 124, 123, 697, 697, 697, 572, 697, 697, 697, 697, 697, 697
697, 697, 697, 123, 123, 122, 438, 438, 438, 438, 438, 438, 438, 438, 438, 438
618, 438, 438, 122, 122, 121, 147, 147, 147, 147, 147, 147, 147, 147, 147, 147
147, 147, 147, 121, 121, 120, 336, 336, 336, 336, 336, 336, 336, 336, 336, 336
364, 336, 336, 120, 120, 119, 364, 364, 364, 364, 364, 364, 364, 364, 364, 364
462, 364, 364, 119, 119, 118, 215, 215, 215, 215, 215, 215, 215, 215, 215, 215
215, 215, 215, 118, 118, 117, 452, 452, 452, 452, 452, 452, 452, 452, 452, 452
572, 452, 452, 117, 117, 116, 193, 193, 193, 193, 193, 193, 193, 193, 193, 193
856, 193, 193, 116, 116, 115, 441, 441, 441, 441, 441, 441, 441, 441, 441, 441
805, 441, 441, 115, 115, 114, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40
535, 40, 40, 114, 114, 113, 186, 186, 186, 186, 186, 186, 186, 186, 186, 186
